CNPJ;RazaoSocial;Trimestre;Ano;ValorDespesas
78339439000130;UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS;2T;2025;315536094.14
03315918000118;UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO;2T;2025;419456070.52
25064148000110;COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA;2T;2025;23249455.32
52657079000121;UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;3506367.10
87306361000149;UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;2T;2025;66801433.15
69612158000119;UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;6745471.91
73162760000179;UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO;2T;2025;19751555.95
02597394000132;UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;105964666.96
60975174000100;ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO;2T;2025;341876341.75
00840048000108;UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;21484933.66
02172353000102;CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE;2T;2025;36049672.38
44595858000111;UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS;2T;2025;6510668.70
00571628000147;DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.;2T;2025;1684838.61
66343534000129;UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;21543354.74
17505793000101;ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL;2T;2025;98125264.16
22263081000155;HOSPITAL CESAR LEITE;2T;2025;5813577.71
68204486000113;UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;14860834.48
82956996000178;FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS;2T;2025;113339183.12
82353079000107;PARANA ASSISTENCIA MEDICA LTDA;2T;2025;36081383.60
62465117000106;FUNDAÇÃO CESP;2T;2025;784078399.30
41905498000119;UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA;2T;2025;17181089.75
00660903000107;FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG;2T;2025;92627693.39
15215452000168;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB;2T;2025;10342613.54
64327059000171;UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA;2T;2025;20769407.11
44803922000102;UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS;2T;2025;313049009.75
44863959000126;UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO;2T;2025;225075974.23
41781949000153;UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS;2T;2025;52876188.88
41511429000120;UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;14080335.54
42465310000121;TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL;2T;2025;3525658.57
73395469000140;CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE;2T;2025;66801643.63
66343559000122;UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO;2T;2025;69770489.64
93507895000136;POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA;2T;2025;256616.39
65442162000125;UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA;2T;2025;3162872.22
85177194000158;COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA;2T;2025;28076793.35
05868278000107;UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.;2T;2025;1299527482.81
42160192000143;FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL;2T;2025;159943319.52
62635990000191;ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO;2T;2025;165782544.00
71499792000139;UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA;2T;2025;17663384.22
26291484000169;UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO;2T;2025;27391012.57
85246916000189;COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO;2T;2025;20612125.09
83506030000100;BENEFICENCIA CAMILIANA DO SUL;2T;2025;126204442.79
74521188000150;UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;54146881.87
02888465000156;OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.;2T;2025;48302932.17
35642768000143;UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;70797934.98
25250820000162;UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA;2T;2025;283035736.05
00636975000100;SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA;2T;2025;27088291.44
87607149000111;UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;2T;2025;82453904.70
51473692000126;IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA;2T;2025;41548469.42
87497368000195;UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;2T;2025;131388109.08
35908607000159;CAMIM OPERADORA DE PLANO DE SAÚDE LTDA;2T;2025;2179878.38
43643139000166;UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS;2T;2025;611684334.95
37275625000176;UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO;2T;2025;105586275.10
69289171000189;ATÍVIA SERVIÇOS DE SAÚDE S/A;2T;2025;15034284.94
32440968000125;UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;203546135.98
00668790000188;CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE;2T;2025;24357879.69
01647867000104;UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS;2T;2025;482526.64
81076069000109;UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO;2T;2025;50038078.77
39210844000100;UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO;2T;2025;40782418.35
08680639000177;UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;503949903.02
00368318000120;UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.;2T;2025;27869222.72
24243925000121;UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA;2T;2025;9741830.30
82602327000106;UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO;2T;2025;291783449.50
72127210000156;IRMANDADE DA SANTA CASA DE MISERICÓRDIA E MATERNIDADE DONA ZILDA SALVAGNI;2T;2025;15097426.12
;;2T;2025;534454.41
29640612000120;CONFERÊNCIA SÃO JOSÉ DO AVAÍ;2T;2025;21393216.75
10395358000114;UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA.;2T;2025;157820764.29
25335803000128;ASSOCIAÇÃO BENEFICENTE CATÓLICA;2T;2025;5236122.23
78044815000160;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;58070356.20
23802218000165;UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO;2T;2025;45949032.26
02156150000114;DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.;2T;2025;2540129.27
00012698000165;UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO;2T;2025;8177959.81
69087922000184;UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;30009428.52
03658432000182;GEAP AUTOGESTÃO EM SAÚDE;2T;2025;2346657264.15
40853020000120;UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;2T;2025;187318817.04
27626696000112;UNIMED CABO FRIO COOPERATIVA TRABALHO MÉDICO LTDA.;2T;2025;33196526.71
25329079000120;UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;45068771.44
26150979000178;FUNDAÇÃO FILANTRÓPICA E BENEFICENTE DE SAÚDE ARNALDO GAVAZZA FILHO;2T;2025;19083372.52
28806545000109;UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO;2T;2025;87455525.20
57214900000159;UNIMED ALTA MOGIANA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;35078427.44
71064539000152;UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO;2T;2025;12756721.43
09237009000195;UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO EM RECUPERAÇÃO JUDICIAL;2T;2025;1620417.30
68682715000105;PLAMER PLANO MEDICO RESENDE LTDA;2T;2025;15805941.10
97388490000187;UNIMED COSTA DO DESCOBRIMENTO COOPERATIVA DE TRABALHO MÉDICO;2T;2025;68786259.63
42182170000184;CAIXA DE ASSISTÊNCIA À SAÚDE - CABERJ;2T;2025;123819747.83
30036685000197;CAIXA DE PREVIDÊNCIA E ASSISTÊNCIA DOS SERVIDORES DA FUNDAÇÃO NACIONAL DE SAÚDE - CAPESESP;2T;2025;151135184.80
69259356000140;S.P.A SAUDE- SISTEMA DE PROMOÇÃO ASSISTENCIAL;2T;2025;101402556.27
40960189000189;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;2T;2025;2616.66
01193663000132;UNIMED DE CATALÃO COOPERATIVA DE TRABALHO MÉDICO;2T;2025;39839827.36
67417519000140;UNIMED DE LENÇOIS PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;40813292.95
34063123000193;UNIMED DO OESTE DA BAHIA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;4811496.75
66854779000110;ASSISTÊNCIA MÉDICA SÃO MIGUEL LTDA;2T;2025;44461237.13
20946877000187;AMPARA ASSISTÊNCIA MÉDICA PARAÍSO LTDA;2T;2025;17130834.56
87827689000100;UNIMED SERRA GAUCHA/RS COOPERATIVA DE ASSISTENCIA A SAUDE LTDA;2T;2025;502540169.29
29309127000179;AMIL ASSISTÊNCIA MÉDICA INTERNACIONAL S.A.;2T;2025;10839042884.31
50739135000141;SOBAM CENTRO MÉDICO HOSPITALAR S.A.;2T;2025;188905557.01
78613841000161;ASSOCIAÇÃO EVANGELICA BENEFICENTE DE LONDRINA;2T;2025;100018909.29
15214919000155;PROMÉDICA - PROTEÇÃO MEDICA A EMPRESAS S.A.;2T;2025;146401884.20
05455431000166;CASA DE SAÚDE NOSSA SENHORA DE FÁTIMA  LTDA.;2T;2025;570319.42
66453168000160;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;2T;2025;13753417.87
59847780000152;AUSTACLINICAS ASSISTÊNCIA MÉDICA E HOSPITALAR LTDA;2T;2025;123601124.74
66916305000156;UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;11773260.33
83937631000169;CAIXA ASSISTENCIAL E BENEFICENTE DOS FUNCIONÁRIOS DA ACARESC;2T;2025;52754149.64
71186886000158;UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.;2T;2025;8717715.04
12442737000143;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;2T;2025;505372770.20
01559455000104;UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS;2T;2025;49881926.88
00552181000169;UNIMED DE MOCOCA COOPERATIVA DE TRAB. MÉDICO;2T;2025;21577507.37
92316124000107;UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;2T;2025;13139705.05
00453863000114;MED-TOUR ADMINISTRADORA DE BENEFÍCIOS E EMPREENDIMENTOS LTDA.;2T;2025;76296850.60
82996703000186;UNIMED DE CRICIÚMA COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO CARBONÍFERA;2T;2025;152730545.52
55189930000127;IRMANDADE DE MISERICORDIA DE PORTO FERREIRA;2T;2025;24071189.44
00580481000151;FUNDACAO CAPITAL PREVIDENCIA E SAUDE - CAPITAL PREV;2T;2025;13533926.38
72783970000111;UNIMED DE JABOTICABAL COOP. DE TRABALHO MÉDICO;2T;2025;49745661.55
26189530000113;UNIMED CURVELO COOPERATIVA DE TRABALHO MÉDICO LTDA.;2T;2025;56039804.92
72957814000120;SANTA CASA DE MISERICÓRDIA DE VOTUPORANGA;2T;2025;22438406.43
29290152000158;UNIMED DE BARRA MANSA SOC. COOP. SERV.MED.E HOSPIT.;2T;2025;57746445.34
09306242000182;ASSOCIAÇÃO DOS AUDITORES FISCAIS DO ESTADO DA PARAÍBA - AFRAFEP;2T;2025;23581922.70
68709211000131;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;2T;2025;56167832.77
31787625000179;FUNDAÇÃO DE SEGURIDADE SOCIAL DA ARCELORMITTAL BRASIL - FUNSSEST;2T;2025;48511071.58
02903477000102;ASSOCIAÇÃO SAÚDE CONCEIÇÃO;2T;2025;10680523.01
02064028000118;UNIODONTO DE PINDAMONHANGABA COOP ODONTOLOGICA;2T;2025;1400434.54
34269803000168;REAL GRANDEZA - FUNDAÇÃO DE PREVIDÊNCIA E ASSISTÊNCIA SOCIAL;2T;2025;155878676.50
60633369000163;UNIMED DE BEBEDOURO COOPERATIVA DE TRABALHO MÉDICO;2T;2025;111525315.50
25910449000118;UNIMED ARAXÁ COOPERATIVA DE TRABALHO MÉDICO LTDA.;2T;2025;39744795.74
60214517000105;UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO;2T;2025;321175784.98
39419809000198;PASA - PLANO DE ASSISTENCIA A SAUDE DO APOSENTADO DA VALE;2T;2025;225444017.49
74466137000172;UNIMED DE GUARULHOS COOPERATIVA DE TRABALHO MÉDICO;2T;2025;122189741.77
01672007000112;SISTEMA PREVSAUDE DENTAL LTDA;2T;2025;628262.89
15395999000192;UNIMED DE DOURADOS COOPERATIVA DE TRABALHO MÉDICO LTDA;2T;2025;86851998.62
57746455000178;MEDISERVICE OPERADORA DE PLANOS DE SAÚDE S.A.;2T;2025;0.00
52852100000140;IRMANDADE DE MISERICÓRDIA DO HOSPITAL DA SANTA CASA DE MONTE ALTO;2T;2025;28263780.19
89761670000134;ASSOCIAÇAO UNISAUDE MARAU;2T;2025;7004477.57
23278898000160;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE PASSOS;2T;2025;26140192.96
48721401000167;UNIMED DE CAÇAPAVA - COOPERATIVA DE TRABALHO MEDICO;2T;2025;40892509.19
58702853000155;UNIODONTO DE SOROCABA COOPERATIVA ODONTOLÓGICA;2T;2025;3482190.35
01773319000112;UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;2T;2025;0.00
82624776000147;UNIMED BLUMENAU - COOPERATIVA DE TRABALHO MEDICO;2T;2025;348316913.49
37652765000116;UNIMED DE JATAÍ COOPERATIVA DE TRABALHO MÉDICO LTDA.;2T;2025;8264181.79
45100138000109;UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO;2T;2025;625659693.57
00111826000128;UNIMED ARARUAMA COOPERATIVA DE TRABALHO MÉDICO LTDA;2T;2025;67688771.51
23725062000166;UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA;2T;2025;10939318.11
29135795000127;UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.;2T;2025;202880823.22
65276354000109;UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;39646106.14
92128610000193;UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;2T;2025;33327157.46
08380701000105;UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO;2T;2025;563817103.22
31466949000105;SAMEDIL SERVIÇOS DE ATENDIMENTO MÉDICO S/A;2T;2025;737351163.02
02041808000142;ADVANCE PLANOS DE SAÚDE LTDA;2T;2025;14193274.38
46124624000111;UNIMED CAMPINAS - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;1549840122.49
14799035000147;ASSOCIAÇÃO DOS SERVIDORES FISCAIS DO ESTADO DA BAHIA;2T;2025;53608417.99
13086566000120;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANESE;2T;2025;11800819.33
00172586000171;UNIODONTO DE PRESIDENTE PRUDENTE COOPERATIVA ODONTOLOGICA;2T;2025;2058285.03
66872888000160;UNIMED DE MARILIA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;171855305.63
08315806000180;UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;7594121.52
79115762000193;IRMANDADE SANTA CASA DE MISERICÓRDIA DE MARINGÁ;2T;2025;66189401.96
81710543000102;UNIMED FRANCISCO BELTRAO COOPERATIVA DE TRABALHO MEDICO;2T;2025;45085886.25
21490586000190;COOPERATIVA DE TRABALHO MÉDICO DE POUSO ALEGRE;2T;2025;147496588.81
05657234000120;UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA;2T;2025;139606377.69
00946953000147;UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO;2T;2025;33431300.64
86483542000188;UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA;2T;2025;8262596.31
13360276000122;UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;272628853.68
84313741000112;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;2T;2025;97869421.37
90747908000156;SULMED - ASSISTÊNCIA MÉDICA LTDA;2T;2025;37010167.36
77375897000162;FUNDAÇÃO SANEPAR DE ASSISTÊNCIA SOCIAL;2T;2025;85910621.07
35436658000125;DENTAL CENTER LTDA;2T;2025;2274998.20
02812468000106;UNIMED NACIONAL - COOPERATIVA CENTRAL;2T;2025;3240599961.22
19878404000100;FUNDAÇÃO SÃO FRANCISCO XAVIER;2T;2025;328527767.11
42425561000182;SAMIG - SERV. DE ASSISTENCIA MEDICA DA ILHA DO GOVERNADOR LTDA;2T;2025;2684814.87
80653975000158;UNIMED EXTREMO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;2T;2025;36737829.18
76882612000117;CLINIPAM CLINICA PARANAENSE DE ASSISTENCIA MEDICA LTDA;2T;2025;372255298.50
24449225000198;UNIMED CARUARU-COOPERATIVA DE TRABALHO MEDICO;2T;2025;216671375.25
00763923000103;UNIMED ALTO PARANAIBA COOPERATIVA DE TRABALHO MEDICO;2T;2025;67110.06
90619818000180;HOSPITAL DE PRONTOCLINICA LTDA.;2T;2025;8694164.83
02403281000159;SAMP ESPIRITO SANTO ASSISTENCIA MEDICA SA;2T;2025;375217829.23
03533726000188;UNIMED CUIABA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;657586799.13
01659087000176;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;2T;2025;15910491.97
02192677000102;UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO;2T;2025;6574826.09
02338268000163;UNIODONTO DE SC COOPERATIVA ADMINISTRADORA DE CONTRATOS;2T;2025;9153189.58
47565155000139;UNIMED DE PINDAMONHANGABA - COOPERATIVA TRABALHO MEDICO;2T;2025;22301747.80
03980208000102;UNIMED REGIONAL DE TRES LAGOAS COOPERATIVA DE TRABALHO MÉDICO;2T;2025;18238358.18
87547444000120;ASSOCIAÇÃO DR. BARTHOLOMEU TACCHINI;2T;2025;117755338.54
49320799000192;ECONOMUS INSTITUTO DE SEGURIDADE SOCIAL;2T;2025;58774072.53
21575709000195;SANTA CASA DE MISERICÓRDIA DE JUIZ DE FORA;2T;2025;82417843.63
29780384000194;HSMED SAUDE LTDA;2T;2025;1956558.78
00531736000196;UNIODONTO JACAREÍ COOPERATIVA ODONTOLÓGICA;2T;2025;2105135.22
45572583000163;GARANTIA DE SAÚDE LTDA;2T;2025;44243420.53
13100755000100;ASSOCIACAO DOS PROFESSORES UNIVERSITÁRIOS DA BAHIA;2T;2025;14133027.30
24294787000100;UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;6327361.75
75222224000147;UNIMED DE LONDRINA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;498513834.93
28502128000172;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SISTEMA FINANCEIRO BANESTES;2T;2025;40504220.90
37496767000163;UNIODONTO DE MATO GROSSO COOP TRAB ODONTOLOGICO LTDA;2T;2025;958045.74
15594468000129;PLAMED PLANO DE ASSISTENCIA MEDICA LTDA;2T;2025;37284865.07
33721226000130;SAMOC S.A. - SOCIEDADE ASSISTENCIAL MÉDICA E ODONTO CIRÚRGICA;2T;2025;30653315.03
88732318000108;UNIMED ALTO DA SERRA - SOCIEDADE COOPERATIVA DE SERVIÇO MÉDICO LTDA.;2T;2025;26844963.25
01012474000116;UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA;2T;2025;7304836.12
28630531000187;UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA;2T;2025;447561043.68
00342481000113;UNIMED CALDAS NOVAS - COOPERATIVA DE TRABALHO MEDICO;2T;2025;14502441.47
16513178000176;UNIMED BELO HORIZONTE COOPERATIVA DE TRABALHO MÉDICO;2T;2025;2743987638.56
02314168000105;UNIMED CAJAZEIRAS - SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;2T;2025;1975069.55
33601568000117;CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO SETOR PÚBLICO DO ESTADO DE GOIÁS - CAEME;2T;2025;2351240.59
96509690000188;SÃO LUCAS SAÚDE S/A;2T;2025;97444857.47
28714533000154;UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO;2T;2025;186479131.93
26185199000163;UNIODONTO REGIONAL COOPERATIVA ODONTOLOGICA;2T;2025;10112122.83
17845504000105;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;71765195.48
02018620000183;UNIMED DE CORUMBA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;6746839.32
62511019000150;ALVORECER - ASSOCIAÇÃO DE SOCORROS MÚTUOS;2T;2025;154330703.92
11214624000128;UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO;2T;2025;705936059.72
44945962000199;SANTA CASA DE MISERICÓRDIA E ASILO DOS POBRES DE BATATAIS;2T;2025;1906361.44
59849182000112;SANTA CASA DE MISERICORDIA DE SAO JOAQUIM DA BARRA;2T;2025;32952071.76
08237810000178;UNIODONTO/RN - COOPERATIVA ODONTOLOGICA DO RIO GRANDE DO NORTE;2T;2025;9705056.93
66477217000103;UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO;2T;2025;32854366.97
65422339000121;UNIMED AMPARO COOPERATIVA DE TRABALHO MÉDICO;2T;2025;110436018.94
21839519000138;UNIMED CONSELHEIRO LAFAIETE COOPERATIVA DE TRABALHO MÉDICO LTDA;2T;2025;61072346.01
;;2T;2025;1788598.60
65732836000126;UNIMED DE BIRIGUI - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;28380794.05
52204526000197;UNIODONTO PIRACICABA - COOPERATIVA ODONTOLÓGICA;2T;2025;9713997.21
42043067000153;UNIMED EXTREMO SUL COOPERATIVA DE TRABALHO MÉDICO;2T;2025;58813712.55
58837188000107;UNIMED SALTO/ITU - COOPERATIVA MÉDICA;2T;2025;141703044.40
33719485000127;CAIXA DE ASSISTÊNCIA DOS FUNCIONÁRIOS DO BANCO DO BRASIL;2T;2025;3836944482.05
00628107000189;FUNDAÇÃO ASSISTENCIAL DOS SERVIDORES DO MINISTÉRIO DA FAZENDA;2T;2025;669999806.91
01569902000106;UNIMED CAÇADOR COOPERATIVA DE TRABALHO MÉDICO DA REGIÃO DO CONTESTADO;2T;2025;32761897.47
71925531000133;UNIMED DE BARRETOS COOPERATIVA DE TRABALHO MÉDICO;2T;2025;25411657.05
00697509000135;UNIMED CENTRO RONDÔNIA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;104924529.26
69015113000167;UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA;2T;2025;4443066.60
56384183000140;IRMANDADE DA SANTA CASA DE MISERICÓRDIA DE RIO CLARO;2T;2025;56410643.92
26368613000170;UNIMED CARATINGA - COOPERATIVA DE TRABALHO MÉDICO LTDA;2T;2025;18386511.00
59527440000144;UNIODONTO DE JUNDIAÍ COOPERATIVA ODONTOLÓGICA;2T;2025;2929651.58
01052203000194;CAIXA ASSISTENCIAL UNIVERSITARIA DO RIO DE JANEIRO;2T;2025;5200972.67
54012406000113;UNIMED ANHANGUERA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;132312800.95
95642179000197;HUMANA SAÚDE LTDA.;2T;2025;194996159.54
01554266000149;UNIMED DE BRUSQUE COOPERATIVA DE TRABALHO MÉDICO;2T;2025;46575840.02
42889436000123;UNIMED ALTO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;2T;2025;23801599.69
45399961000159;UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO;2T;2025;554779174.45
62550256000120;NOTRE DAME INTERMÉDICA MINAS GERAIS SAÚDE S.A.;2T;2025;463184706.76
00338763000147;PLENA SAÚDE S.A.;2T;2025;113681799.60
;;2T;2025;60783309.08
01387625000110;DOCTOR CLIN OPERADORA DE PLANOS DE SAÚDE LTDA.;2T;2025;162581764.58
77781706000162;UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO;2T;2025;164057710.16
;;2T;2025;691894411.29
02668512000156;H.B. SAÚDE S/A.;2T;2025;155659028.21
01143922000110;UNIMED CACERES COOPERATIVA DE TRABALHO MÉDICO;2T;2025;10279336.42
16415598000110;UNIMED DO SUDOESTE COOPERATIVA DE TRABALHO MEDICO LTDA;2T;2025;120096501.75
51304798000104;UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA;2T;2025;41954394.23
89640452000141;UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;2T;2025;16736802.08
00950062000164;CENTRO HOSPITALAR ATIBAIA LTDA.;2T;2025;61336936.88
82239476000144;UNIODONTO DE LONDRINA COOP. ODONTOLÓGICA;2T;2025;2332716.40
45232246000127;UNIMED DE RIBEIRAO PRETO - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;398218212.97
02896924000143;POLI SAUDE OPERADORA DE PLANO DE SAUDE LTDA;2T;2025;17572258.72
45118429000116;UNIMED DE CATANDUVA - COOPERATIVA DE TRABALHO MÉDICO;2T;2025;59271435.70
