CNPJ,RazaoSocial,Trimestre,Ano,ValorDespesas,RegistroANS,Modalidade,UF
36503186000149,LEVE SAUDE OPERADORA DE PLANOS DE SAUDE S.A,1T,2025,85271230.7,2020-07-27,Medicina de Grupo,RJ
36186642000174,PD BRASIL ASSISTENCIA ODONTOLOGICA LTDA,1T,2025,868650.49,2020-08-04,Odontologia de Grupo,MG
02753398000162,SF SISTEMAS DE SAÚDE LTDA,1T,2025,7059441.54,2020-09-03,Medicina de Grupo,SP
36567721000125,SAMI ASSISTÊNCIA MÉDICA LTDA,1T,2025,23026981.04,2020-09-10,Medicina de Grupo,SP
39149389000177,LIVRI OPERADORA DE PLANO DE SAÚDE LTDA,1T,2025,20145.68,2020-12-30,Medicina de Grupo,SP
38272479000198,PB ASSISTENCIA MEDICA EU LTDA,1T,2025,4724455.75,2021-01-13,Medicina de Grupo,BA
39427632000171,ASSOCIAÇÃO PETROBRAS DE SAÚDE - APS,1T,2025,30838913.81,2021-01-28,Autogestão,RJ
40187311000126,GOCARE PLANOS DE SAUDE LTDA,1T,2025,23867702.76,2021-03-04,Medicina de Grupo,SP
40038813000195,SALUSMED OPERADORA DE PLANOS DE SAUDE LTDA,1T,2025,506659.62,2021-05-11,Medicina de Grupo,SP
55990451000105,SANTA CASA DE MISERICÓRDIA E BENEFICÊNCIA PORTUGUESA,1T,2025,4203471.04,2021-05-24,Filantropia,SP
41432461000110,TEMPO MED PLANO DE SAUDE LTDA,1T,2025,13980899.16,2021-05-19,Medicina de Grupo,SC
37020290000145,TRINO - ALIANCA FILANTRÓPICA DE ASSISTÊNCIA E INTEGRAÇÃO PARA O DESENVOLVIMENTO DA SAUDE,1T,2025,5750070.56,2021-07-29,Medicina de Grupo,ES
41248894000110,VIDA TOP MAIS SAÚDE OPERADORA DE PLANOS DE SAÚDE LTDA.,1T,2025,2922346.6,2021-07-09,Medicina de Grupo,SP
41929347000109,PRESERVE SAUDE ASSISTENCIA MEDICA LTDA,1T,2025,1333585.26,2021-08-24,Medicina de Grupo,BA
44477823000188,INTEGRA ASSISTENCIA MEDICA SA,1T,2025,66088065.98,2022-02-25,Medicina de Grupo,SP
45050963000138,BEMSTAR ASSISTENCIA MEDICA LTDA,1T,2025,123798.39,2022-03-22,Medicina de Grupo,BA
00841848000143,ASSOCIAÇÃO POLICIAL DE ASSISTÊNCIA À SAÚDE APAS,1T,2025,1695054.63,2022-07-14,Autogestão,SP
45568546000181,ALMA ODONTO OPERADORA DE PLANOS ODONTOLOGICOS LTDA,1T,2025,129517.18,2022-05-30,Odontologia de Grupo,SP
45981176000100,ANAFE SAUDE,1T,2025,13661040.54,2022-08-26,Autogestão,GO
46426569000114,UNITY SERVIÇOS INTEGRADOS DE SAÚDE LTDA.,1T,2025,10834023.47,2022-10-03,Medicina de Grupo,DF
46614535000153,AME VVIDA PLANOS DE SAUDE INTEGRADO LTDA.,1T,2025,5128852.61,2022-10-03,Medicina de Grupo,RO
29117294000118,PLANO SIGMA SAÚDE LTDA,1T,2025,376454.29,2022-12-12,Medicina de Grupo,SP
47325263000134,"ASSOC DE ASSIST À SAÚDE DOS SERV DAS UNIV E INST FED, EST E/OU FAC PART EM PE",1T,2025,848570.21,2022-12-27,Autogestão,PE
43079723000130,TOTAL ASSISTÊNCIA MÉDICA HOSPITALAR LTDA,1T,2025,2745276.81,2023-03-13,Medicina de Grupo,MG
42785902000120,INFINITY SAÚDE SUPLEMENTAR LTDA,1T,2025,182561.22,2023-04-03,Medicina de Grupo,MT
49955478000164,AURORA SAÚDE LTDA,1T,2025,3307898.92,2023-07-03,Medicina de Grupo,MG
49481538000154,SAUDIA ASSISTENCIA MÉDICA LTDA,1T,2025,252458.74,2023-10-30,Medicina de Grupo,MG
50876139000171,NOVA SAÚDE OPERADORA INTEGRADA DE SAÚDE LTDA,1T,2025,22232223.09,2023-07-10,Medicina de Grupo,RJ
49754083000101,EVO SAUDE ASSISTENCIA MEDICA LTDA,1T,2025,1940.05,2023-09-12,Medicina de Grupo,DF
49792664000120,SUL DO PARÁ LTDA,1T,2025,4823111.7,2023-10-02,Medicina de Grupo,PA
51212821000122,SAGRADA SAÚDE ASSISTÊNCIA MÉDICA LTDA,1T,2025,5582.14,2024-01-02,Medicina de Grupo,MG
53249803000140,ASSISTÊNCIA MÉDICA 12 DE OUTUBRO LTDA,1T,2025,125920.19,2024-03-04,Medicina de Grupo,SP
29754208000188,VALE PLANOS DE SAÚDE LTDA,1T,2025,609816.24,2024-06-10,Medicina de Grupo,PE
54557861000102,BLUZZ SAÚDE S/A,1T,2025,240338.68,2024-09-02,Medicina de Grupo,ES
04439627000102,ALLIANZ SAÚDE S/A,2T,2025,10420156.42,2001-08-06,Seguradora Especializada em Saúde,SP
04540010000170,PORTO SEGURO - SEGURO SAÚDE S/A,2T,2025,2885892838.06,2001-07-31,Seguradora Especializada em Saúde,SP
04487255000181,UNIMED SEGUROS SAÚDE S/A,2T,2025,2551076194.89,2001-07-30,Seguradora Especializada em Saúde,SP
04463083000106,ITAUSEG SAÚDE S.A.,2T,2025,166154854.4,2001-07-27,Seguradora Especializada em Saúde,SP
92693118000160,BRADESCO SAÚDE S.A.,2T,2025,15580421309.02,1998-12-16,Seguradora Especializada em Saúde,RJ
01685053000156,SUL AMERICA COMPANHIA DE SEGURO SAÚDE,2T,2025,12991834225.43,1998-12-16,Seguradora Especializada em Saúde,RJ
00103956000119,UNIMED LITORAL SUL/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2T,2025,57581994.7,1998-12-18,Cooperativa Médica,RS
54991211000162,UNIMED DE ASSIS COOPERATIVA DE TRABALHO MÉDICO,2T,2025,59413508.81,1998-12-18,Cooperativa Médica,SP
01402285000150,DENTAL GOLD ASSISTÊNCIA ODONTOLÓGICA LTDA.,2T,2025,1774307.22,1998-12-22,Odontologia de Grupo,PB
41871989000196,UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA.,2T,2025,28521176.99,1998-12-17,Cooperativa Médica,MG
01476619000130,UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO,2T,2025,17666864.4,1998-12-24,Cooperativa Médica,TO
50480953000172,UNIMED DE LIMEIRA COOPERATIVA DE TRABALHO MÉDICO,2T,2025,113227731.13,1998-12-18,Cooperativa Médica,SP
20168589000149,PRONTOMED PLANOS DE SAÚDE LTDA,2T,2025,28734422.17,1998-12-23,Medicina de Grupo,MG
01356020000162,UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO,2T,2025,32155153.82,1998-12-17,Cooperativa Médica,SC
58119199000151,ODONTOPREV S/A,2T,2025,344095054.38,1998-12-18,Odontologia de Grupo,SP
00461479000163,PREVENT SENIOR PRIVATE OPERADORA DE SAÚDE LTDA,2T,2025,2914273233.25,1998-12-22,Medicina de Grupo,SP
00747041000146,UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO,2T,2025,13574824.45,1998-12-24,Cooperativa Médica,GO
35617257000171,CAIXA DE ASSISTÊNCIA DOS MAGISTRADOS DE PERNAMBUCO,2T,2025,21190646.0,1998-12-17,Autogestão,PE
35830868000101,UNIMED DE MACAÉ COOPERATIVA DE ASSISTÊNCIA À SAÚDE,2T,2025,214844524.81,1998-12-21,Cooperativa Médica,RJ
07649106000160,UNIMED DE SOBRAL SOCIEDADE COOPERATIVA MÉDICA LTDA,2T,2025,33736120.5,1998-12-30,Cooperativa Médica,CE
56727134000163,UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,222898873.57,1998-12-18,Cooperativa Médica,SP
85377174000120,UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA,2T,2025,250798498.49,1998-12-16,Cooperativa Médica,SC
62638374000194,CENTRO TRASMONTANO DE SAO PAULO,2T,2025,397267913.01,1998-12-22,Medicina de Grupo,SP
64924095000112,SERMED-SAÚDE LTDA.,2T,2025,102694500.88,1998-12-16,Medicina de Grupo,SP
02687852000124,UNIMED DE ANDRADINA - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,22115733.49,1998-12-22,Cooperativa Médica,SP
04201372000137,UNIMED BELÉM COOPERATIVA DE TRABALHO MÉDICO,2T,2025,755713367.14,1998-12-18,Cooperativa Médica,PA
16921561000163,UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.,2T,2025,59146901.36,1998-12-18,Cooperativa Médica,MG
50368034000101,UNIMED DE AVARÉ COOPERATIVA DE TRABALHO MÉDICO,2T,2025,25249570.81,1998-12-18,Cooperativa Médica,SP
02030246000131,ASSOCIAÇÃO BENEFICENTE DE ASSISTÊNCIA A SAÚDE DOS JUÍZES DO TRABALHO DA 15ª REGIÃO (ABAS 15),2T,2025,56513705.71,1998-12-22,Autogestão,SP
92240605000178,ON MED ASSISTÊNCIA MÉDICA LTDA,2T,2025,6535127.64,1999-01-25,Medicina de Grupo,RS
42940528000190,UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA.,2T,2025,44313719.46,1998-12-17,Cooperativa Médica,MG
22720791000167,UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.,2T,2025,59768119.69,1998-12-17,Cooperativa Médica,MG
01867792000169,NACIONAL ODONTO OPERADORA DE PLANOS ODONTOLÓGICOS LTDA.,2T,2025,8312125.58,1999-02-03,Odontologia de Grupo,PE
37436920000167,UNIMED BARRA DO GARÇAS - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,60020547.53,1998-12-24,Cooperativa Médica,MT
78738101000151,DENTAL UNI - COOPERATIVA ODONTOLÓGICA,2T,2025,28439641.78,1998-12-22,Cooperativa odontológica,PR
17143876000190,AME-ASSISTÊNCIA MÉDICA A EMPRESAS LTDA,2T,2025,4821678.04,1998-12-22,Medicina de Grupo,MG
75055772000120,UNIMED CURITIBA - SOCIEDADE COOPERATIVA DE MÉDICOS,2T,2025,1570957445.64,1998-12-21,Cooperativa Médica,PR
45425899000122,UNIMED DE BOTUCATU COOPERATIVA DE TRABALHO MÉDICO,2T,2025,127057026.39,1998-12-28,Cooperativa Médica,SP
78420783000150,UNIMED OESTE DO PARANA - COOPERATIVA DE TRABALHO MEDICO,2T,2025,46797483.79,1998-12-17,Cooperativa Médica,PR
72120124000111,UNIODONTO RS FEDERACAO DAS UNIODONTOS DO RGS LTDA,2T,2025,1857523.92,1998-12-23,Cooperativa odontológica,RS
33546979000157,UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA,2T,2025,46807676.41,1998-12-24,Cooperativa Médica,GO
22666341000133,PRONTOCLINICA E HOSPITAIS SAO LUCAS S/A,2T,2025,13215734.31,1998-12-22,Medicina de Grupo,MG
02858169000102,NOSAMED ASSISTÊNCIA MÉDICA LTDA.,2T,2025,3545196.13,1998-12-22,Medicina de Grupo,SP
72547623000190,SANTA CASA DE MISERICÓRDIA DE TUPÃ,2T,2025,4274426.66,1998-12-28,Filantropia,SP
81715716000177,UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO,2T,2025,76592114.89,1998-12-17,Cooperativa Médica,PR
44663631000166,UNIMED DE RIO CLARO SP COOPERATIVA DE TRABALHO MEDICO,2T,2025,91761009.0,1998-12-18,Cooperativa Médica,SP
87300448000109,UNIMED - COOPERATIVA DE SERVIÇOS DE SAÚDE DOS VALES DO TAQUARI E RIO PARDO LTDA.,2T,2025,288261820.87,1998-12-21,Cooperativa Médica,RS
00299149000113,ASSOCIAÇÃO DOS FUNCIONÁRIOS DO FISCO DO ESTADO DE GOIÁS,2T,2025,21864090.64,1998-12-23,Autogestão,GO
02322043000119,UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,84686163.51,1998-12-18,Cooperativa Médica,SP
17689407000170,UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA,2T,2025,262622379.14,1998-12-16,Cooperativa Médica,MG
02315431000172,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANCO DO ESTADO DO RIO GRANDE DO SUL,2T,2025,130213893.63,1998-12-18,Autogestão,RS
12585261000108,FUNDAÇAO COMPESA DE PREVIDENCIA E ASSISTENCIA - COMPESAPREV,2T,2025,60833525.78,1998-12-28,Autogestão,PE
80525652000189,UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI,2T,2025,18174217.92,1998-12-17,Cooperativa Médica,PR
29167970000168,"ASSOCIAÇÃO DOS SERVIDORES MUNICIPAIS, ESTADUAIS E FEDERAIS DO RIO DE JANEIRO",2T,2025,6153640.88,1999-01-19,Medicina de Grupo,RJ
25810946000144,UNIMED BARBACENA - COOPERATIVA DE TRABALHO MÉDICO LTDA,2T,2025,39281234.59,1998-12-17,Cooperativa Médica,MG
31925548000176,GRUPO HOSPITALAR DO RIO DE JANEIRO LTDA,2T,2025,1012863450.12,1998-12-18,Medicina de Grupo,RJ
67577171000159,UNIMED DE MONTE ALTO - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,15217434.4,1998-12-18,Cooperativa Médica,SP
37313475000148,UNIMED PALMAS COOPERATIVA DE TRABALHO MÉDICO,2T,2025,67663031.69,1998-12-24,Cooperativa Médica,TO
17146846000137,PESSOAL SAÚDE PLANOS DE ASSISTÊNCIA MÉDICA LTDA,2T,2025,11611087.22,1998-12-31,Medicina de Grupo,SP
88645403000139,CIRCULO OPERARIO CAXIENSE,2T,2025,133457427.11,1998-12-24,Medicina de Grupo,RS
02752923000125,PROASA SAÚDE,2T,2025,98516309.38,1998-12-18,Medicina de Grupo,DF
40223893000159,ODONTO EMPRESAS CONVENIOS DENTARIOS LTDA.,2T,2025,6604255.39,1998-12-16,Odontologia de Grupo,SP
01371135000126,UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA,2T,2025,168782.68,1998-12-17,Cooperativa Médica,MG
36540979000138,UNIMED COSTA VERDE RJ,2T,2025,31679139.96,1998-12-21,Cooperativa Médica,RJ
51427540000197,UNIMED DE OURINHOS - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,86867929.52,1998-12-18,Cooperativa Médica,SP
00304148000110,FUNDAÇÃO DE SAÚDE ITAIGUAPY,2T,2025,43936810.86,1998-12-23,Medicina de Grupo,PR
89870547000151,UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2T,2025,102361428.76,1998-12-21,Cooperativa Médica,RS
23031479000129,UNIODONTO DE MANAUS - COOPERATIVA ODONTOLÓGICA LTDA.,2T,2025,5654324.63,1998-12-22,Cooperativa odontológica,AM
87701249000102,UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2T,2025,53333951.92,1998-12-22,Cooperativa Médica,RS
73936395000102,UNIMED ENCOSTA DA SERRA/RS SOCIEDADE COOPERATIVA DE SERVIÇOS DE SAÚDE LTDA.,2T,2025,69559647.26,1998-12-22,Cooperativa Médica,RS
49210966000142,UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,172858038.28,1998-12-16,Cooperativa Médica,SP
00262338000111,UNIMED DE ADAMANTINA-COOPERATIVA DE TRABALHO MÉDICO,2T,2025,15646372.44,1998-12-18,Cooperativa Médica,SP
04612990000170,UNIMED DE MANAUS COOP. DO TRABALHO MÉDICO LTDA,2T,2025,62821078.86,1998-12-21,Cooperativa Médica,AM
73809352000166,FUNDAÇÃO SAÚDE ITAÚ,2T,2025,1094488681.21,1998-12-17,Autogestão,MG
62476676000103,INTERMEDICI PIRACICABA ASSISTENCIA MEDICA LTDA,2T,2025,20166934.09,1998-12-22,Medicina de Grupo,SP
26629238000174,UNIMED ANÁPOLIS COOPERATIVA DE TRABALHO MÉDICO.,2T,2025,71925901.31,1998-12-24,Cooperativa Médica,GO
31432792000105,UNIMED DO EST. DO RJ FEDERAÇÃO EST. DAS COOPERATIVAS MÉDICAS,2T,2025,2395955826.02,1999-01-07,Cooperativa Médica,RJ
30417661000188,UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO,2T,2025,53734555.32,1998-12-21,Cooperativa Médica,RJ
78339439000130,UNIMED DO ESTADO DO PARANÁ FEDERAÇÃO ESTADUAL DAS COOPERATIVAS MÉDICAS,2T,2025,315536094.14,1998-12-17,Cooperativa Médica,PR
03315918000118,UNIMED CAMPO GRANDE MS COOPERATIVA DE TRABALHO MÉDICO,2T,2025,419456070.52,1998-12-23,Cooperativa Médica,MS
25064148000110,COOPERATIVA DE TRABALHO MEDICO DE ARAGUAÍNA - UNIMED ARAGUAÍNA,2T,2025,23249455.32,1998-12-24,Cooperativa Médica,TO
52657079000121,UNIMED DE BATATAIS - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,3506367.1,1998-12-18,Cooperativa Médica,SP
87306361000149,UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2T,2025,66801433.15,1998-12-22,Cooperativa Médica,RS
69612158000119,UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,6745471.91,1998-12-21,Cooperativa Médica,PI
73162760000179,UNIODONTO DE SÃO JOSÉ DOS CAMPOS COOPERATIVA DE TRABALHO ODONTOLÓGICO,2T,2025,19751555.95,1998-12-16,Cooperativa odontológica,SP
02597394000132,UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,105964666.96,1998-12-28,Cooperativa Médica,MT
60975174000100,ASSOCIAÇÃO DE BENEFICÊNCIA E FILANTROPIA SÃO CRISTOVÃO,2T,2025,341876341.75,1998-12-21,Filantropia,SP
00840048000108,UNIMED DE PIRASSUNUNGA COOPERATIVA DE TRABALHO MÉDICO,2T,2025,21484933.66,1998-12-16,Cooperativa Médica,SP
02172353000102,CAIXA ASSISTENCIAL UNIVERSITÁRIA DO RIO GRANDE DO NORTE,2T,2025,36049672.38,1998-12-29,Autogestão,RN
44595858000111,UNIODONTO DO BRASIL CENTRAL NACIONAL DAS COOPERATIVAS ODONTÓLOGICAS,2T,2025,6510668.7,1998-12-17,Cooperativa odontológica,SP
00571628000147,DENTAL PLUS CONVÊNIO ODONTOLÓGICO LTDA.,2T,2025,1684838.61,1998-12-23,Odontologia de Grupo,SP
66343534000129,UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,21543354.74,1998-12-17,Cooperativa Médica,MG
17505793000101,ABERTTA SAÚDE - ASSOCIAÇÃO BENEFICENTE DOS EMPREGADOS DA ARCELORMITTAL NO BRASIL,2T,2025,98125264.16,1998-12-28,Autogestão,MG
22263081000155,HOSPITAL CESAR LEITE,2T,2025,5813577.71,1998-12-22,Filantropia,MG
68204486000113,UNIMED DE DRACENA - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,14860834.48,1998-12-21,Cooperativa Médica,SP
82956996000178,FUNDAÇÃO CELESC DE SEGURIDADE SOCIAL - CELOS,2T,2025,113339183.12,1998-12-21,Autogestão,SC
82353079000107,PARANA ASSISTENCIA MEDICA LTDA,2T,2025,36081383.6,1998-12-22,Medicina de Grupo,PR
62465117000106,FUNDAÇÃO CESP,2T,2025,784078399.3,1998-12-29,Autogestão,SP
41905498000119,UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA,2T,2025,17181089.75,1998-12-17,Cooperativa Médica,MG
00660903000107,FUNDAÇÃO AFFEMG DE ASSISTÊNCIA E SAÚDE - FUNDAFFEMG,2T,2025,92627693.39,1998-12-21,Autogestão,MG
15215452000168,CAIXA DE ASSISTÊNCIA DOS EMPREGADOS DO BANEB,2T,2025,10342613.54,1998-12-30,Autogestão,BA
64327059000171,UNIMED CATAGUASES COOPERATIVA DE TRABALHO MÉDICO LTDA,2T,2025,20769407.11,1998-12-17,Cooperativa Médica,MG
44803922000102,UNIMED DE PIRACICABA SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS,2T,2025,313049009.75,1998-12-17,Cooperativa Médica,SP
44863959000126,UNIMED DE PRESIDENTE PRUDENTE COOPERATIVA DE TRAB. MÉDICO,2T,2025,225075974.23,1998-12-18,Cooperativa Médica,SP
41781949000153,UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS,2T,2025,52876188.88,1998-12-18,Cooperativa Médica,MG
41511429000120,UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,14080335.54,1998-12-21,Cooperativa Médica,PI
42465310000121,TELOS - FUNDAÇÃO EMBRATEL DE SEGURIDADE SOCIAL,2T,2025,3525658.57,1998-12-17,Autogestão,RJ
73395469000140,CAIXA DE ASSISTENCIA A SAUDE DA UNIVERSIDADE,2T,2025,66801643.63,1998-12-22,Autogestão,MG
66343559000122,UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO,2T,2025,69770489.64,1998-12-17,Cooperativa Médica,MG
93507895000136,POLIMÉDICA SAÚDE SOCIEDADE SIMPLES LTDA,2T,2025,256616.39,1998-12-28,Medicina de Grupo,RS
65442162000125,UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA,2T,2025,3162872.22,1998-12-16,Cooperativa odontológica,SP
85177194000158,COOPERATIVA DE TRABALHO MÉDICO DO PLANALTO NORTE DE SANTA CATARINA LTDA,2T,2025,28076793.35,1998-12-17,Cooperativa Médica,SC
05868278000107,UNIMED DE FORTALEZA SOCIEDADE COOPERATIVA MÉDICA LTDA.,2T,2025,1299527482.81,1998-12-21,Cooperativa Médica,CE
42160192000143,FUNDAÇÃO CHESF DE ASSISTÊNCIA E SEGURIDADE SOCIAL,2T,2025,159943319.52,1998-12-24,Autogestão,PE
62635990000191,ASSOCIACAO DOS AUDITORES FISCAIS DA RECEITA ESTADUAL DE SAO PAULO,2T,2025,165782544.0,1998-12-16,Autogestão,SP
71499792000139,UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA,2T,2025,17663384.22,1998-12-17,Cooperativa Médica,MG
26291484000169,UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO,2T,2025,27391012.57,1998-12-18,Cooperativa Médica,MG
85246916000189,COOPERATIVA DE TRABALHO MEDICO REGIÃO DO PLANALTO SERRANO,2T,2025,20612125.09,1998-12-17,Cooperativa Médica,SC
83506030000100,BENEFICENCIA CAMILIANA DO SUL,2T,2025,126204442.79,1998-12-22,Filantropia,SP
74521188000150,UNIMED DE SÃO ROQUE - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,54146881.87,1998-12-16,Cooperativa Médica,SP
02888465000156,OPERADORA UNICENTRAL DE PLANOS DE SAÚDE LTDA.,2T,2025,48302932.17,1998-12-21,Medicina de Grupo,SP
35642768000143,UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,70797934.98,1998-12-21,Cooperativa Médica,AL
25250820000162,UNIMED DIVINOPOLIS - COOPERATIVA DE TRABALHO MEDICO LTDA,2T,2025,283035736.05,1998-12-17,Cooperativa Médica,MG
00636975000100,SÃO DOMINGOS SAÚDE- ASSISTÊNCIA MÉDICA  LTDA,2T,2025,27088291.44,1998-12-16,Medicina de Grupo,SP
87607149000111,UNIMED PLANALTO MÉDIO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.,2T,2025,82453904.7,1998-12-22,Cooperativa Médica,RS
51473692000126,IRMANDADE DA SANTA CASA DE MISERICORDIA DE LIMEIRA,2T,2025,41548469.42,1998-12-23,Filantropia,SP
87497368000195,UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA,2T,2025,131388109.08,1998-12-22,Cooperativa Médica,RS
35908607000159,CAMIM OPERADORA DE PLANO DE SAÚDE LTDA,2T,2025,2179878.38,1999-01-06,Medicina de Grupo,RJ
43643139000166,UNIMED DO ESTADO DE SÃO PAULO - FEDERAÇÃO ESTADUAL DAS COOP. MÉDICAS,2T,2025,611684334.95,1998-12-18,Cooperativa Médica,SP
37275625000176,UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO,2T,2025,105586275.1,1998-12-24,Cooperativa Médica,GO
69289171000189,ATÍVIA SERVIÇOS DE SAÚDE S/A,2T,2025,15034284.94,1998-12-28,Medicina de Grupo,SP
32440968000125,UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO,2T,2025,203546135.98,1998-12-16,Cooperativa Médica,ES
00668790000188,CAIXA DE ASSISTÊNCIA SISTEMA SAÚDE INTEGRAL-SSI SAUDE,2T,2025,24357879.69,1998-12-22,Autogestão,RS
01647867000104,UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS,2T,2025,482526.64,1998-12-18,Cooperativa Médica,MG
81076069000109,UNIMED DE PARANAVAÍ COOPERATIVA DE TRABALHO MÉDICO,2T,2025,50038078.77,1998-12-17,Cooperativa Médica,PR
39210844000100,UNIMED CENTRO SUL FLUMINENSE COOPERATIVA DE TRABALHO MÉDICO,2T,2025,40782418.35,1998-12-21,Cooperativa Médica,RJ
08680639000177,UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,503949903.02,1998-12-21,Cooperativa Médica,PB
00368318000120,UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.,2T,2025,27869222.72,1998-12-21,Cooperativa Médica,RJ
24243925000121,UNIODONTO MACEIÓ COOPERATIVA ODONTOLÓGICA,2T,2025,9741830.3,1998-12-22,Cooperativa odontológica,AL
82602327000106,UNIMED DE JOINVILLE COOPERATIVA DE TRABALHO MÉDICO,2T,2025,291783449.5,1998-12-17,Cooperativa Médica,SC
72127210000156,IRMANDADE DA SANTA CASA DE MISERICÓRDIA E MATERNIDADE DONA ZILDA SALVAGNI,2T,2025,15097426.12,1998-12-23,Filantropia,SP
29640612000120,CONFERÊNCIA SÃO JOSÉ DO AVAÍ,2T,2025,21393216.75,1998-12-16,Filantropia,RJ
10395358000114,UNIMED DO CEARÁ - FEDERAÇÃO DAS SOCIEDADES COOPERATIVAS MÉDICAS DO ESTADO DO CEARÁ LTDA.,2T,2025,157820764.29,1998-12-21,Cooperativa Médica,CE
25335803000128,ASSOCIAÇÃO BENEFICENTE CATÓLICA,2T,2025,5236122.23,1998-12-29,Filantropia,MG
78044815000160,UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO,2T,2025,58070356.2,1998-12-17,Cooperativa Médica,PR
23802218000165,UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO,2T,2025,45949032.26,1998-12-18,Cooperativa Médica,MG
02156150000114,DENTALPAR ASSISTÊNCIA ODONTOLÓGICA EMPRESARIAL LTDA.,2T,2025,2540129.27,1998-12-30,Odontologia de Grupo,SP
00012698000165,UNIMED DE PENAPOLIS - COOPERATIVA DE TRABALHO MEDICO,2T,2025,8177959.81,1998-12-18,Cooperativa Médica,SP
69087922000184,UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO,2T,2025,30009428.52,1998-12-21,Cooperativa Médica,SP
03658432000182,GEAP AUTOGESTÃO EM SAÚDE,2T,2025,2346657264.15,1998-12-22,Autogestão,DF
40853020000120,UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO,2T,2025,187318817.04,1998-12-23,Cooperativa Médica,PE
27626696000112,UNIMED CABO FRIO COOPERATIVA TRABALHO MÉDICO LTDA.,2T,2025,33196526.71,1998-12-21,Cooperativa Médica,RJ
